Symbol,Date,Open,High,Low,Close,AdjClose,Volume
BAJAJ-AUTO,12/09/2014,2589.100098,2641.699951,2589.100098,2602.949951,2442.232666,14716
BAJAJ-AUTO,12/10/2014,2591,2613.800049,2560,2565.300049,2406.907471,12963
BAJAJ-AUTO,12/11/2014,2565.300049,2591,2542.800049,2563.649902,2405.358887,333626
BAJAJ-AUTO,12/12/2014,2561.800049,2569.949951,2515.100098,2523.550049,2367.735107,12090
BAJAJ-AUTO,12/15/2014,2508.699951,2544,2506,2512.800049,2357.648926,47406
BAJAJ-AUTO,12/16/2014,2509.699951,2534.800049,2478.5,2493.350098,2339.399902,14115
BAJAJ-AUTO,12/17/2014,2523,2524.600098,2431.949951,2458,2306.232422,12214
BAJAJ-AUTO,12/18/2014,2467.050049,2512.850098,2467.050049,2505.800049,2351.081299,13535
BAJAJ-AUTO,12/19/2014,2515.850098,2517.300049,2452.850098,2466.300049,2314.02002,10611
BAJAJ-AUTO,12/22/2014,2513,2516.550049,2450.199951,2473.199951,2320.493652,29661
BAJAJ-AUTO,12/23/2014,2475,2528.699951,2471.949951,2522.350098,2366.609375,15804
BAJAJ-AUTO,12/24/2014,2527,2534.350098,2477,2484.850098,2331.424805,14899
BAJAJ-AUTO,12/26/2014,2478,2499,2461.350098,2474.149902,2321.38501,32826
BAJAJ-AUTO,12/29/2014,2475,2506,2475,2489.050049,2335.365479,4484
BAJAJ-AUTO,12/30/2014,2480.199951,2495,2450.949951,2454.699951,2303.13623,13994
BAJAJ-AUTO,12/31/2014,2424.800049,2449.899902,2417.25,2438.449951,2287.889648,16544
BAJAJ-AUTO,01/01/2015,2430,2462,2430,2454.100098,2302.573242,11065
BAJAJ-AUTO,01/02/2015,2452.800049,2475.199951,2434,2453.5,2302.010254,12644
BAJAJ-AUTO,01/05/2015,2451,2479.600098,2450.699951,2460.149902,2308.249756,19938
BAJAJ-AUTO,01/06/2015,2460.149902,2466,2429.149902,2440.350098,2289.672363,13769
BAJAJ-AUTO,01/07/2015,2433.350098,2474.5,2433.350098,2447.199951,2296.099365,13160
BAJAJ-AUTO,01/08/2015,2437.050049,2464.600098,2437.050049,2450.050049,2298.773193,21710
BAJAJ-AUTO,01/09/2015,2462.699951,2466,2350.399902,2381.5,2234.456055,30539
BAJAJ-AUTO,01/12/2015,2383,2383,2323.300049,2333.25,2189.185059,23519
BAJAJ-AUTO,1/13/2015,2340.899902,2356.850098,2319,2326.25,2182.617188,21668
BAJAJ-AUTO,1/14/2015,2325.5,2370,2325.5,2363.649902,2217.707764,12566
BAJAJ-AUTO,1/15/2015,2370,2435,2359.25,2417.949951,2268.655273,105052
BAJAJ-AUTO,1/16/2015,2406.550049,2439.899902,2395.199951,2420.050049,2270.625488,1183093
BAJAJ-AUTO,1/19/2015,2418,2429.199951,2399.949951,2411.300049,2262.415771,12385
BAJAJ-AUTO,1/20/2015,2413.850098,2420,2377.899902,2411.050049,2262.181396,16656
BAJAJ-AUTO,1/21/2015,2401.300049,2458.949951,2401.25,2442,2291.220215,254300
BAJAJ-AUTO,1/22/2015,2476.949951,2489,2434,2438.899902,2288.311768,25092
BAJAJ-AUTO,1/23/2015,2450,2474,2421,2442.199951,2291.407959,25648
BAJAJ-AUTO,1/27/2015,2441.5,2441.5,2386.399902,2417.550049,2268.280029,34638
BAJAJ-AUTO,1/28/2015,2436.050049,2436.050049,2381,2396.899902,2248.905029,17374
BAJAJ-AUTO,1/29/2015,2396,2415,2377,2402.699951,2254.346924,15441
BAJAJ-AUTO,1/30/2015,2406.449951,2414,2375,2389.350098,2241.821045,14271
BAJAJ-AUTO,02/02/2015,2390,2420.050049,2325,2347.800049,2202.836914,24077
BAJAJ-AUTO,02/03/2015,2356,2356,2257,2260.100098,2120.552002,45570
BAJAJ-AUTO,02/04/2015,2272,2272,2231.5,2247.550049,2108.776611,18486
BAJAJ-AUTO,02/05/2015,2255.550049,2270,2238,2243.050049,2104.554443,16731
BAJAJ-AUTO,02/06/2015,2245.300049,2255.149902,2216.800049,2228.25,2090.668457,18523
BAJAJ-AUTO,02/09/2015,2217.699951,2273.199951,2197.550049,2267.550049,2127.541748,23812
BAJAJ-AUTO,02/10/2015,2258.699951,2276.399902,2239,2266.5,2126.556396,16302
BAJAJ-AUTO,02/11/2015,2266.5,2303,2255,2291.949951,2150.435059,25411
BAJAJ-AUTO,02/12/2015,2292,2313,2253,2260.649902,2121.067627,56023
BAJAJ-AUTO,2/13/2015,2279.75,2280,2248.899902,2261.75,2122.099609,30824
BAJAJ-AUTO,2/16/2015,2256,2274,2256,2261.699951,2122.052734,20826
BAJAJ-AUTO,2/18/2015,2265,2265,2230.399902,2240.649902,2102.30249,23596
BAJAJ-AUTO,2/19/2015,2246,2247,2200.100098,2223.399902,2086.117432,30275
BAJAJ-AUTO,2/20/2015,2231.300049,2240,2202.350098,2209.300049,2072.888428,28977
BAJAJ-AUTO,2/23/2015,2220.5,2224,2171,2184.75,2049.854004,20580
BAJAJ-AUTO,2/24/2015,2185,2202.649902,2171.449951,2191.949951,2056.609375,26320
BAJAJ-AUTO,2/25/2015,2218,2218,2174.350098,2180.800049,2046.148071,21003
BAJAJ-AUTO,2/26/2015,2175.600098,2177.550049,2127.5,2134.949951,2003.128906,53519
BAJAJ-AUTO,2/27/2015,2145.899902,2159,2105,2150.449951,2017.671753,2011920
BAJAJ-AUTO,2/28/2015,null,null,null,null,null,null
BAJAJ-AUTO,03/02/2015,2161.399902,2204,2051,2074.75,1946.645874,139087
BAJAJ-AUTO,03/03/2015,2069.800049,2122.5,2053,2116.149902,1985.48938,22018
BAJAJ-AUTO,03/04/2015,2126.699951,2140,2112,2122.100098,1991.072388,59541
BAJAJ-AUTO,03/05/2015,2130,2137.800049,2108,2120.350098,1989.430542,24080
BAJAJ-AUTO,03/09/2015,2123,2150.5,2093.800049,2113.100098,1982.628296,40235
BAJAJ-AUTO,03/10/2015,2120,2155,2110.449951,2128.949951,1997.499512,27095
BAJAJ-AUTO,03/11/2015,2144.949951,2148,2090,2099,1969.39856,26023
BAJAJ-AUTO,03/12/2015,2106,2113.100098,2073,2077.850098,1949.554688,20119
BAJAJ-AUTO,3/13/2015,2081.600098,2084.149902,2011.800049,2022.900024,1897.997314,63147
BAJAJ-AUTO,3/16/2015,2035,2059.899902,2011,2030.25,1904.893677,25363
BAJAJ-AUTO,3/17/2015,2035,2056,2030,2045.650024,1919.342651,16351
BAJAJ-AUTO,3/18/2015,2042,2050.800049,2025.099976,2034.550049,1908.928101,55776
BAJAJ-AUTO,3/19/2015,2036,2047.349976,2021.349976,2024.400024,1899.404907,51737
BAJAJ-AUTO,3/20/2015,2024,2033.75,2008.5,2021.349976,1896.543091,19244
BAJAJ-AUTO,3/23/2015,2016.199951,2041.699951,2014.599976,2032.75,1907.239258,36595
BAJAJ-AUTO,3/24/2015,2036.550049,2042.550049,2020.5,2027.900024,1902.688721,12235
BAJAJ-AUTO,3/25/2015,2034,2034,2010.849976,2017.849976,1893.259277,18846
BAJAJ-AUTO,3/26/2015,2018,2031,1976.199951,2001.75,1878.153198,71361
BAJAJ-AUTO,3/27/2015,2010,2022.449951,1978,2017.150024,1892.602417,46454
BAJAJ-AUTO,3/30/2015,2023,2043.25,1998.449951,2023.75,1898.7948,13618
BAJAJ-AUTO,3/31/2015,2032.449951,2032.949951,2007,2017.349976,1892.790161,48407
BAJAJ-AUTO,04/01/2015,2016,2029.650024,2005,2018.650024,1894.01001,11556
BAJAJ-AUTO,04/06/2015,2021,2039.050049,1994,2031.349976,1905.925537,32560
BAJAJ-AUTO,04/07/2015,2034.800049,2100,2027.199951,2093,1963.769165,29580
BAJAJ-AUTO,04/08/2015,2090.800049,2128.350098,2084.25,2104.75,1974.793823,20724
BAJAJ-AUTO,04/09/2015,2125,2125,2080.300049,2097.25,1967.75647,9968
BAJAJ-AUTO,04/10/2015,2100,2104.949951,2080,2100.600098,1970.900024,13010
BAJAJ-AUTO,4/13/2015,2102,2141,2083.100098,2100.449951,1970.759033,16053
BAJAJ-AUTO,4/15/2015,2100,2103,2061.199951,2077.800049,1949.50769,22955
BAJAJ-AUTO,4/16/2015,2070,2093.699951,2051.149902,2086.699951,1957.858032,15608
BAJAJ-AUTO,4/17/2015,2066.75,2078.899902,2040.050049,2065.699951,1938.154663,13382
BAJAJ-AUTO,4/20/2015,2070,2082.75,2002.900024,2018.5,1893.869141,29037
BAJAJ-AUTO,4/21/2015,2020.5,2055.300049,1985,1992.949951,1869.896606,21424
BAJAJ-AUTO,4/22/2015,1992,2019.199951,1948.400024,1988.5,1865.721558,31749
BAJAJ-AUTO,4/23/2015,1997,2016.599976,1974,1991.400024,1868.442383,16990
BAJAJ-AUTO,4/24/2015,1992,2006.699951,1965,1996.849976,1873.555786,20490
BAJAJ-AUTO,4/27/2015,1998.400024,2015,1972,1990.550049,1867.644897,14049
BAJAJ-AUTO,4/28/2015,1984.449951,2000.849976,1947.849976,1990.550049,1867.644897,10528
BAJAJ-AUTO,4/29/2015,1998.849976,1998.900024,1971.050049,1978.099976,1855.963501,5857
BAJAJ-AUTO,4/30/2015,1980,1980,1913.800049,1949.400024,1829.035645,36839
BAJAJ-AUTO,05/04/2015,1955,2102.050049,1938.25,2093.699951,1964.425903,88191
BAJAJ-AUTO,05/05/2015,2100,2100,2031,2063.350098,1935.949829,20989
BAJAJ-AUTO,05/06/2015,2059.850098,2059.850098,2016.800049,2020.25,1895.510986,42802
BAJAJ-AUTO,05/07/2015,2013.400024,2089,2010,2067,1939.37439,28909
BAJAJ-AUTO,05/08/2015,2063,2150.399902,2054.949951,2129.350098,1997.874756,49478
BAJAJ-AUTO,05/11/2015,2137,2190.449951,2137,2182.100098,2047.36792,25717
BAJAJ-AUTO,05/12/2015,2165.649902,2182.149902,2126.600098,2128.949951,1997.499512,35809
BAJAJ-AUTO,5/13/2015,2147,2171.199951,2093.949951,2125.199951,1993.980835,28193
BAJAJ-AUTO,5/14/2015,2130,2178.449951,2108.100098,2165,2031.323608,21822
BAJAJ-AUTO,5/15/2015,2180,2187,2155.550049,2181.850098,2047.133423,14817
BAJAJ-AUTO,5/18/2015,2187,2232,2178.949951,2221.949951,2084.75708,33062
BAJAJ-AUTO,5/19/2015,2220,2241.850098,2194.050049,2199.25,2063.45874,16366
BAJAJ-AUTO,5/20/2015,2198,2221.949951,2137.399902,2150.5,2017.718872,26128
BAJAJ-AUTO,5/21/2015,2150,2313.300049,2124,2299.75,2157.753418,308200
BAJAJ-AUTO,5/22/2015,2278,2342.550049,2255.850098,2310.5,2167.839844,88725
BAJAJ-AUTO,5/25/2015,2305,2323.699951,2280.149902,2301.850098,2159.724121,64341
BAJAJ-AUTO,5/26/2015,2299.949951,2325.850098,2287.399902,2315.5,2172.53125,50466
BAJAJ-AUTO,5/27/2015,2319,2334.949951,2305.5,2306.399902,2163.99292,193613
BAJAJ-AUTO,5/28/2015,2310,2332.949951,2277,2302.649902,2160.474121,47231
BAJAJ-AUTO,5/29/2015,2301.100098,2329.949951,2287.899902,2315,2172.061768,27229
BAJAJ-AUTO,06/01/2015,2305,2352.25,2305,2336.300049,2192.046875,71809
BAJAJ-AUTO,06/02/2015,2338,2345,2260.600098,2269.100098,2128.996094,39194
BAJAJ-AUTO,06/03/2015,2266.850098,2290.899902,2230,2240.800049,2102.443359,25194
BAJAJ-AUTO,06/04/2015,2280,2280,2190.449951,2216.199951,2079.362305,24202
BAJAJ-AUTO,06/05/2015,2214.949951,2234.449951,2191,2199.350098,2063.55249,36385
BAJAJ-AUTO,06/08/2015,2200.449951,2240,2200.449951,2221.300049,2084.147217,12886
BAJAJ-AUTO,06/09/2015,2220,2230,2175.25,2185.850098,2050.88623,19552
BAJAJ-AUTO,06/10/2015,2183,2267.050049,2182.149902,2253.100098,2113.983887,109352
BAJAJ-AUTO,06/11/2015,2261,2277.699951,2202,2207.550049,2071.246338,23224
BAJAJ-AUTO,06/12/2015,2211,2297.949951,2210,2285.550049,2144.43042,26610
BAJAJ-AUTO,6/15/2015,2271.300049,2339,2265,2334.300049,2190.17041,41552
BAJAJ-AUTO,6/16/2015,2334,2401.949951,2315.949951,2391.350098,2243.69751,51990
BAJAJ-AUTO,6/17/2015,2391,2407.800049,2360,2368.050049,2221.836426,23838
BAJAJ-AUTO,6/18/2015,2380,2414,2375,2397.350098,2249.327393,23946
BAJAJ-AUTO,6/19/2015,2402.149902,2425,2391.100098,2405.600098,2257.068115,26161
BAJAJ-AUTO,6/22/2015,2410,2436,2400,2425.399902,2275.645264,16648
BAJAJ-AUTO,6/23/2015,2424,2437.699951,2401.25,2412.449951,2263.494873,14913
BAJAJ-AUTO,6/24/2015,2415,2415,2388.050049,2395,2247.122314,10651
BAJAJ-AUTO,6/25/2015,2395,2524.899902,2395,2506.25,2351.503174,66821
BAJAJ-AUTO,6/26/2015,2490,2553.949951,2472.600098,2540.149902,2383.310303,50883
BAJAJ-AUTO,6/29/2015,2500,2565,2483.149902,2550.600098,2393.114746,51195
BAJAJ-AUTO,6/30/2015,2554.899902,2581,2527.100098,2535.649902,2379.088135,41304
BAJAJ-AUTO,07/01/2015,2536.100098,2554.800049,2520,2523.600098,2367.782227,25541
BAJAJ-AUTO,07/02/2015,2559,2585,2529.350098,2565.800049,2407.376465,62640
BAJAJ-AUTO,07/03/2015,2575,2605.949951,2575,2586.149902,2426.469971,29134
BAJAJ-AUTO,07/06/2015,2589.699951,2603,2570.100098,2595.350098,2435.102051,28341
BAJAJ-AUTO,07/07/2015,2596.25,2618,2587,2606.25,2445.328857,21355
BAJAJ-AUTO,07/08/2015,2590,2607.75,2562.100098,2573.899902,2414.976318,22725
BAJAJ-AUTO,07/09/2015,2550,2558.449951,2502.649902,2513.949951,2405.455566,13564
BAJAJ-AUTO,07/10/2015,2520,2523,2456.050049,2470.899902,2364.263428,24897
BAJAJ-AUTO,7/13/2015,2481,2508,2440,2497.449951,2389.667725,24568
BAJAJ-AUTO,7/14/2015,2498,2519.5,2487.75,2499.050049,2391.19873,18608
BAJAJ-AUTO,7/15/2015,2500,2539,2500,2532.449951,2423.156982,24609
BAJAJ-AUTO,7/16/2015,2532,2562.300049,2532,2544.25,2434.447998,17623
BAJAJ-AUTO,7/17/2015,2550,2566.449951,2498,2527.25,2418.181641,47103
BAJAJ-AUTO,7/20/2015,2531,2548.25,2514,2519.550049,2410.813965,20192
BAJAJ-AUTO,7/21/2015,2518.899902,2571,2510.550049,2544.600098,2434.782715,15452
BAJAJ-AUTO,7/22/2015,2544.600098,2629.699951,2535,2619.100098,2506.067627,56659
BAJAJ-AUTO,7/23/2015,2629.949951,2655,2478.899902,2487.75,2380.386475,258336
BAJAJ-AUTO,7/24/2015,2496.899902,2517.600098,2478.050049,2497.449951,2389.667725,43249
BAJAJ-AUTO,7/27/2015,2500.100098,2527,2465,2507.699951,2399.475342,53042
BAJAJ-AUTO,7/28/2015,2509.050049,2520.949951,2457.550049,2476.050049,2369.191162,21041
BAJAJ-AUTO,7/29/2015,2484.899902,2512,2478,2495.149902,2387.467041,19419
BAJAJ-AUTO,7/30/2015,2507.399902,2530,2507.399902,2523.800049,2414.880615,25815
BAJAJ-AUTO,7/31/2015,2527.25,2554,2514.600098,2519.149902,2410.431396,28722
BAJAJ-AUTO,08/03/2015,2541,2562.25,2487.5,2504.399902,2396.317627,30109
BAJAJ-AUTO,08/04/2015,2500,2524,2477,2510.550049,2402.202393,27635
BAJAJ-AUTO,08/05/2015,2522,2584,2521.949951,2569.699951,2458.799561,39437
BAJAJ-AUTO,08/06/2015,2570,2606,2564,2575.449951,2464.301514,15446
BAJAJ-AUTO,08/07/2015,2578,2581,2529,2537.850098,2428.324219,20044
BAJAJ-AUTO,08/10/2015,2550,2572.5,2544,2556.300049,2445.978027,34136
BAJAJ-AUTO,08/11/2015,2560,2565,2529.199951,2541.75,2432.055664,9515
BAJAJ-AUTO,08/12/2015,2549.699951,2549.699951,2454.149902,2462.100098,2355.843262,18757
BAJAJ-AUTO,8/13/2015,2472.399902,2515,2437.800049,2489.050049,2381.630371,28852
BAJAJ-AUTO,8/14/2015,2501.199951,2570.399902,2478.5,2558.800049,2448.370117,25085
BAJAJ-AUTO,8/17/2015,2559,2565,2525,2529.949951,2420.765137,13449
BAJAJ-AUTO,8/18/2015,2550.600098,2557.899902,2512.800049,2522,2413.158203,21798
BAJAJ-AUTO,8/19/2015,2522.100098,2554.800049,2499.949951,2541.25,2431.577393,11724
BAJAJ-AUTO,8/20/2015,2513,2537.350098,2480.399902,2492.100098,2384.548584,17464
BAJAJ-AUTO,8/21/2015,2492,2512.800049,2379,2407.350098,2303.456299,97784
BAJAJ-AUTO,8/24/2015,2357.100098,2357.100098,2170,2188.449951,2094.003174,68103
BAJAJ-AUTO,8/25/2015,2240,2246.850098,2142.699951,2204.649902,2109.50415,64715
BAJAJ-AUTO,8/26/2015,2204.649902,2270,2133.149902,2244.149902,2147.299316,33838
BAJAJ-AUTO,8/27/2015,2251.300049,2305,2177.5,2189.300049,2094.81665,60414
BAJAJ-AUTO,8/28/2015,2215,2290,2202.050049,2269.199951,2171.268066,39830
BAJAJ-AUTO,8/31/2015,2280,2397,2222.850098,2254.899902,2157.585205,23795
BAJAJ-AUTO,09/01/2015,2225,2259.899902,2217.100098,2251.75,2154.571533,27597
BAJAJ-AUTO,09/02/2015,2251.75,2281.949951,2200,2207.350098,2112.087646,46576
BAJAJ-AUTO,09/03/2015,2250,2265.600098,2214.149902,2246.850098,2149.882813,29643
BAJAJ-AUTO,09/04/2015,2233,2234,2186.199951,2207.850098,2112.565918,20395
BAJAJ-AUTO,09/07/2015,2215.100098,2221.449951,2177.699951,2192.75,2098.117676,38009
BAJAJ-AUTO,09/08/2015,2222,2222,2175.050049,2209.800049,2114.431641,14892
BAJAJ-AUTO,09/09/2015,2220,2276.949951,2220,2269.050049,2171.124756,21057
BAJAJ-AUTO,09/10/2015,2250,2316,2220,2302.449951,2203.083252,19564
BAJAJ-AUTO,09/11/2015,2313.699951,2331.800049,2277,2318.5,2218.440674,31764
BAJAJ-AUTO,9/14/2015,2339.199951,2339.199951,2299.25,2310.5,2210.785889,12167
BAJAJ-AUTO,9/15/2015,2316,2316,2282.050049,2295.199951,2196.14624,18406
BAJAJ-AUTO,9/16/2015,2302.199951,2369,2299.050049,2345.649902,2244.418945,35318
BAJAJ-AUTO,9/18/2015,2350.149902,2374,2271.649902,2294.149902,2195.141602,50698
BAJAJ-AUTO,9/21/2015,2292.699951,2311,2267.600098,2303.050049,2203.657471,11548
BAJAJ-AUTO,9/22/2015,2311.699951,2316.449951,2241,2258.149902,2160.695068,24201
BAJAJ-AUTO,9/23/2015,2258.149902,2258.149902,2213.050049,2240.25,2143.567627,19961
BAJAJ-AUTO,9/24/2015,2245,2292.300049,2235.800049,2283.100098,2184.568359,22834
BAJAJ-AUTO,9/28/2015,2290,2303.949951,2264.399902,2275.899902,2177.678955,29111
BAJAJ-AUTO,9/29/2015,2274,2293.300049,2206.600098,2251.75,2154.571533,19301
BAJAJ-AUTO,9/30/2015,2260,2320,2252.5,2309.75,2210.068115,15042
BAJAJ-AUTO,10/01/2015,2329.699951,2329.699951,2285.949951,2313.850098,2213.991455,16821
BAJAJ-AUTO,10/05/2015,2315.300049,2399,2311.75,2384.399902,2281.496582,26369
BAJAJ-AUTO,10/06/2015,2390,2390,2345.75,2377.600098,2274.990234,19548
BAJAJ-AUTO,10/07/2015,2377,2467,2362,2452.300049,2346.466309,26515
BAJAJ-AUTO,10/08/2015,2465,2472.300049,2407.649902,2435.199951,2330.104004,12806
BAJAJ-AUTO,10/09/2015,2435,2498,2432.899902,2444.149902,2338.667725,22670
BAJAJ-AUTO,10/12/2015,2444.149902,2455,2408,2425.350098,2320.679443,9827
BAJAJ-AUTO,10/13/2015,2436.199951,2475.949951,2431.5,2460.75,2354.551514,14870
BAJAJ-AUTO,10/14/2015,2460.899902,2478.800049,2432.050049,2439.600098,2334.314453,13075
BAJAJ-AUTO,10/15/2015,2458.350098,2459.949951,2441.800049,2451.800049,2345.987793,13997
BAJAJ-AUTO,10/16/2015,2449.800049,2488.399902,2438,2458.449951,2352.35083,25191
BAJAJ-AUTO,10/19/2015,2458.449951,2470.75,2433.300049,2459.75,2353.594971,11944
BAJAJ-AUTO,10/20/2015,2463,2465.550049,2403.75,2438.300049,2333.070313,30894
BAJAJ-AUTO,10/21/2015,2459.699951,2535,2435,2518.25,2409.569824,118573
BAJAJ-AUTO,10/23/2015,2535,2564,2505,2513.850098,2405.359863,31344
BAJAJ-AUTO,10/26/2015,2520,2575,2520,2567.550049,2456.742188,33522
BAJAJ-AUTO,10/27/2015,2550.100098,2594.449951,2550.100098,2582.25,2470.808105,16477
BAJAJ-AUTO,10/28/2015,2570,2584,2560,2568.800049,2457.938477,24199
BAJAJ-AUTO,10/29/2015,2574.699951,2599,2565.100098,2575.149902,2464.014404,13042
BAJAJ-AUTO,10/30/2015,2597.699951,2597.699951,2538.350098,2549.600098,2439.567383,8266
BAJAJ-AUTO,11/02/2015,2530.300049,2555,2394,2432.149902,2327.185547,45674
BAJAJ-AUTO,11/03/2015,2432.399902,2449.899902,2412.149902,2421.350098,2316.852051,14004
BAJAJ-AUTO,11/04/2015,2449.949951,2472.949951,2435,2448.75,2343.069336,20432
BAJAJ-AUTO,11/05/2015,2449.050049,2468.550049,2405.550049,2414.25,2310.058594,23352
BAJAJ-AUTO,11/06/2015,2415,2447,2415,2422.899902,2318.334961,11713
BAJAJ-AUTO,11/09/2015,2404.699951,2428,2384.100098,2409,2305.034912,17630
BAJAJ-AUTO,11/10/2015,2409,2470,2386,2453.199951,2347.327148,22442
BAJAJ-AUTO,11/13/2015,2451,2469.5,2362.350098,2377,2274.416016,32815
BAJAJ-AUTO,11/16/2015,2377,2410,2346.100098,2383.5,2280.635498,23842
BAJAJ-AUTO,11/17/2015,2395,2417.350098,2355.100098,2363.850098,2261.833496,28890
BAJAJ-AUTO,11/18/2015,2368.100098,2384.350098,2341,2345.649902,2244.418945,13868
BAJAJ-AUTO,11/19/2015,2371.899902,2430,2363.600098,2423.649902,2319.052734,21960
BAJAJ-AUTO,11/20/2015,2428.25,2504.100098,2427.050049,2468.5,2361.967041,36127
BAJAJ-AUTO,11/23/2015,2477,2529.5,2477,2523.199951,2414.306152,26764
BAJAJ-AUTO,11/24/2015,2520,2544.300049,2472.100098,2478.850098,2371.870361,19464
BAJAJ-AUTO,11/26/2015,2488,2520,2451,2462.399902,2356.130127,20951
BAJAJ-AUTO,11/27/2015,2442.699951,2463.050049,2427.100098,2448.850098,2343.165283,13425
BAJAJ-AUTO,11/30/2015,2460,2510,2460,2481.550049,2374.453857,21215
BAJAJ-AUTO,12/01/2015,2481.550049,2499,2455.649902,2461.199951,2354.982178,15063
BAJAJ-AUTO,12/02/2015,2498,2513,2427.5,2499.399902,2391.533691,139796
BAJAJ-AUTO,12/03/2015,2467,2506,2467,2481.100098,2374.023438,15888
BAJAJ-AUTO,12/04/2015,2480,2486,2455,2469.149902,2362.589111,14258
BAJAJ-AUTO,12/07/2015,2480,2483.899902,2443,2449,2343.308594,20700
BAJAJ-AUTO,12/08/2015,2449,2481.449951,2440,2462.449951,2356.178223,10800
BAJAJ-AUTO,12/09/2015,2459.100098,2471.300049,2383.199951,2390.449951,2287.2854,24789
BAJAJ-AUTO,12/10/2015,2404.050049,2449,2400.300049,2441.449951,2336.084717,8119
BAJAJ-AUTO,12/11/2015,2443.5,2450,2400,2411.899902,2307.809814,10726
BAJAJ-AUTO,12/14/2015,2411.899902,2426.949951,2375.050049,2409.75,2305.752686,11995
BAJAJ-AUTO,12/15/2015,2410,2449,2391.050049,2435.449951,2330.343506,12388
BAJAJ-AUTO,12/16/2015,2437.300049,2465.800049,2430.5,2451.649902,2345.844238,11230
BAJAJ-AUTO,12/17/2015,2452.699951,2534,2452.699951,2524.199951,2415.263428,22132
BAJAJ-AUTO,12/18/2015,2483.100098,2502.850098,2466,2481.949951,2374.836426,26113
BAJAJ-AUTO,12/21/2015,2483.949951,2506,2475.350098,2489.25,2381.821533,8525
BAJAJ-AUTO,12/22/2015,2485.050049,2501.850098,2466.75,2476.100098,2369.239258,13788
BAJAJ-AUTO,12/23/2015,2480,2500.800049,2472,2475.600098,2368.760742,9501
BAJAJ-AUTO,12/24/2015,2497,2497,2469,2484.800049,2377.563477,8169
BAJAJ-AUTO,12/28/2015,2488,2496.600098,2484,2487.449951,2380.099365,2854
BAJAJ-AUTO,12/29/2015,2500,2539.899902,2496.899902,2531.149902,2421.91333,11072
BAJAJ-AUTO,12/30/2015,2540,2550.649902,2512,2515.5,2406.938721,15978
BAJAJ-AUTO,12/31/2015,2516,2550,2505,2533.5,2424.161865,11285
BAJAJ-AUTO,01/01/2016,2530,2530,2512.149902,2520.050049,2411.29248,9055
BAJAJ-AUTO,01/04/2016,2507.899902,2545.850098,2480.649902,2488.149902,2380.769043,23077
BAJAJ-AUTO,01/05/2016,2518,2520,2480,2497.050049,2389.284912,11967
BAJAJ-AUTO,01/06/2016,2495,2513.699951,2475,2485.5,2378.233398,11975
BAJAJ-AUTO,01/07/2016,2470,2481.800049,2407.25,2419.25,2314.842529,15962
BAJAJ-AUTO,01/08/2016,2430,2444,2361,2376.850098,2274.272461,24876
BAJAJ-AUTO,01/11/2016,2361,2369.800049,2331.050049,2359.800049,2257.958252,15545
BAJAJ-AUTO,01/12/2016,2359.800049,2378,2337,2342.449951,2241.356934,13023
BAJAJ-AUTO,1/13/2016,2364,2383.75,2331.050049,2364,2261.977051,14344
BAJAJ-AUTO,1/14/2016,2350,2375.899902,2321.449951,2362.149902,2260.206543,11131
BAJAJ-AUTO,1/15/2016,2356,2380,2315.5,2335.199951,2234.419922,29591
BAJAJ-AUTO,1/18/2016,2335,2335,2241,2249.600098,2152.51416,22277
BAJAJ-AUTO,1/19/2016,2246,2290,2235,2266.600098,2168.780762,9362
BAJAJ-AUTO,1/20/2016,2254,2284.949951,2230.100098,2276.25,2178.01416,10413
BAJAJ-AUTO,1/21/2016,2278.350098,2296.399902,2258.199951,2274,2175.861084,18314
BAJAJ-AUTO,1/22/2016,2290,2334.399902,2276.199951,2317.600098,2217.57959,16473
BAJAJ-AUTO,1/25/2016,2320.100098,2347.449951,2311.5,2323.149902,2222.889893,8197
BAJAJ-AUTO,1/27/2016,2347,2347,2287,2301.699951,2202.365723,14642
BAJAJ-AUTO,1/28/2016,2303,2309.350098,2250,2269.75,2171.794678,15103
BAJAJ-AUTO,1/29/2016,2270,2360,2264.600098,2341.899902,2240.830566,14005
BAJAJ-AUTO,02/01/2016,2380,2380,2312.5,2328.100098,2227.626465,14234
BAJAJ-AUTO,02/02/2016,2322.550049,2382.75,2300,2362.550049,2260.5896,30941
BAJAJ-AUTO,02/03/2016,2368,2396.850098,2332.100098,2348.050049,2246.715332,18900
BAJAJ-AUTO,02/04/2016,2364,2392.75,2292.25,2310.050049,2210.355225,155459
BAJAJ-AUTO,02/05/2016,2310.5,2378,2310,2361.100098,2259.202148,26553
BAJAJ-AUTO,02/08/2016,2356.699951,2389,2343.449951,2348.699951,2247.337402,8860
BAJAJ-AUTO,02/09/2016,2348.699951,2386,2340,2377.649902,2275.038086,15316
BAJAJ-AUTO,02/10/2016,2381,2384,2341.699951,2371.050049,2268.7229,10593
BAJAJ-AUTO,02/11/2016,2380.649902,2386.850098,2289.600098,2331.149902,2230.544434,12974
BAJAJ-AUTO,02/12/2016,2315,2331,2251.550049,2302.949951,2203.561523,16116
BAJAJ-AUTO,2/15/2016,2328.75,2363.699951,2306.350098,2343.25,2242.122559,22407
BAJAJ-AUTO,2/16/2016,2353.100098,2367,2322.100098,2334.75,2233.989258,18965
